geoid,commercial_landuse,food_point,food_poly,health_point,health_poly,industrial_landuse,main_road_line,natural_landuse,other_road_line,residential_landuse,residential_line,retail_landuse,retail_point,retail_poly,school_point,school_poly,transport_point,transport_poly,total_population
36123150400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1816980010804123e-06,0.0,1.1499320593566006e-06,0.0,0.0,0.0,3.0,13.0,0.0,0.0,3836
36071011801,2.229716574988818e-12,3.0,11.0,1.0,3.0,1.0137589371001432e-10,3.633590948872548e-07,5.504263302851268e-10,1.5882878098536847e-06,2.2331112009996744e-10,6.304616038858477e-07,2.038959660004052e-12,2.0,8.0,1.0,5.0,0.0,0.0,4802
36005020200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9282523489747815e-09,0.0,2.1906266371961327e-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2789
36109001301,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9530415787785756e-08,0.0,1.056436102195927e-07,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3445
36059304002,0.0,0.0,3.0,0.0,1.0,0.0,1.367310137718752e-08,0.0,7.058666677489868e-08,0.0,1.8832318412412346e-07,7.229558740010029e-12,0.0,0.0,2.0,4.0,0.0,0.0,4729
36105952200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03481275200158e-11,7.451720682554267e-07,0.0,9.961507784217937e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1448
36081045400,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,1.6341089609798202e-08,0.0,6.919889854094888e-08,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5207
36119000602,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.877262310719044e-08,2.0936476999723812e-13,3.2953105530336435e-08,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4478
36047012700,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2609727539382778e-08,3.105829494995488e-12,2.274522981173928e-08,0.0,5.0,1.0,1.0,1.0,0.0,1.0,4036
36047066600,0.0,0.0,1.0,0.0,0.0,0.0,2.0905591205437093e-07,3.384978764001664e-11,4.543018754259249e-07,0.0,4.010056802648452e-08,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
36119007000,0.0,1.0,2.0,0.0,1.0,0.0,3.9353307872954766e-08,0.0,1.667596240780627e-07,3.4503826250031508e-12,2.421751893070261e-07,0.0,1.0,0.0,0.0,2.0,0.0,3.0,6601
36055007900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.736652264222783e-08,0.0,5.7121065663477887e-08,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1838
36055013203,0.0,0.0,3.0,0.0,0.0,0.0,2.3535206175606227e-08,8.704956589987229e-12,2.049168223188747e-07,8.606510539499762e-11,4.093164141467049e-07,0.0,0.0,1.0,0.0,8.0,0.0,0.0,5504
36061013601,0.0,0.0,0.0,0.0,0.0,0.0,8.599702096359784e-09,0.0,2.0433370964090075e-09,0.0,2.903128733779808e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962
36061022400,0.0,5.0,1.0,0.0,0.0,1.954618000007788e-14,0.0,0.0,1.3038433374364516e-08,7.276535749992481e-12,2.5525339171818116e-08,0.0,0.0,0.0,1.0,2.0,0.0,0.0,7346
36063022717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7943886849952018e-12,4.758813927733984e-07,0.0,3.517593833250446e-07,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5074
36029007800,0.0,5.0,0.0,0.0,0.0,1.2728433794970692e-11,0.0,5.706771254996881e-12,1.7516113717577557e-07,1.7540514977002714e-10,3.145730720928741e-07,3.116756875006538e-12,2.0,0.0,0.0,6.0,0.0,0.0,5303
36081101700,0.0,3.0,0.0,0.0,0.0,0.0,1.2208683218856977e-08,1.5623240999862505e-13,1.720593872956046e-07,0.0,3.0358013354915065e-07,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6307
36115085000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.278622007111491e-07,0.0,2.888201673133939e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2193
36005022101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.91864637264152e-10,0.0,1.4141769178273004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001
36005013800,0.0,1.0,0.0,0.0,0.0,0.0,1.0374746221193633e-07,0.0,6.81366931711638e-08,0.0,8.320466112813116e-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3060
36021001200,0.0,3.0,2.0,0.0,1.0,1.7871719799982377e-12,0.0,1.6139230250008665e-12,1.3015566576629638e-07,0.0,1.2362117764272288e-07,0.0,1.0,1.0,3.0,7.0,0.0,0.0,3168
36061015401,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,6.895872290223521e-09,0.0,1.0450030176268632e-08,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5189
36081011700,0.0,16.0,1.0,3.0,1.0,0.0,0.0,5.3570455000294194e-14,1.7355791684677182e-08,0.0,3.7350605980917e-08,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3840
36111953800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4900627570010382e-11,6.501541026593445e-07,2.2293370800067415e-12,6.001795514420542e-07,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3801
36029007103,0.0,0.0,0.0,0.0,0.0,0.0,2.8293487851298453e-09,0.0,7.880899068093154e-09,0.0,3.9598985202552274e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397
36001014202,0.0,12.0,3.0,0.0,1.0,0.0,4.035194212287076e-09,0.0,3.838966215501609e-07,0.0,3.939691244143794e-07,9.021102799966656e-13,1.0,1.0,2.0,2.0,0.0,0.0,6064
36055005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6863943424650783e-08,0.0,5.4643989775581664e-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1857
36055014901,2.300484199990457e-13,0.0,2.0,0.0,0.0,0.0,1.0940145656159993e-07,0.0,4.029721851289973e-07,0.0,3.5817067010435174e-07,2.4475188000166744e-13,0.0,1.0,6.0,0.0,0.0,0.0,5614
36005025400,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,5.925692990684706e-09,0.0,2.6595602885579383e-08,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2163
36091061500,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.026673170006803e-12,1.980467303589362e-06,0.0,7.41681199862919e-07,0.0,1.0,0.0,3.0,2.0,0.0,0.0,3525
36001002500,0.0,3.0,0.0,0.0,3.0,0.0,5.9548934331343425e-08,1.3007570650022877e-12,7.439090081299738e-08,3.2387406049920297e-12,8.743019424702228e-08,0.0,2.0,0.0,1.0,2.0,0.0,0.0,3208
36101961200,0.0,0.0,0.0,0.0,0.0,1.5317850875022375e-11,0.0,0.0,2.338763596009944e-07,0.0,2.646183184210719e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3579
36029010902,0.0,5.0,0.0,0.0,0.0,1.0366178424974636e-11,1.744990597719792e-08,0.0,1.7832746521588358e-07,0.0,1.6957106357306876e-07,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4540
36117020500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9268868168996945e-10,1.0826272971584776e-06,0.0,7.180918016317484e-07,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4566
36029005300,0.0,0.0,1.0,0.0,0.0,0.0,4.2117386865103154e-08,1.5084629965013548e-11,2.9726753189363093e-07,0.0,4.22830349439606e-08,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1184
36047031701,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,2.6856661412233853e-09,0.0,2.2096193149285322e-08,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3999
36103123403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.346168750893688e-08,0.0,1.0125541671209345e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956
36047032100,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.977009769064396e-09,0.0,2.0324859371219792e-08,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5488
36087010503,1.2792796749999123e-11,0.0,0.0,0.0,0.0,0.0,4.27620618853769e-08,1.2774246150003617e-12,7.689819187383602e-07,0.0,2.786788673881615e-07,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2875
36061024100,0.0,8.0,0.0,0.0,0.0,0.0,5.5701909740312305e-09,3.750523999912842e-14,2.877343669503084e-08,0.0,1.1160487439476482e-08,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7612
36103147001,0.0,0.0,0.0,0.0,0.0,0.0,5.7131638573584926e-08,0.0,4.110978727315277e-08,0.0,2.45780021802376e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4295
36103190711,0.0,3.0,0.0,0.0,0.0,2.1737715974998783e-11,0.0,2.0897314069988835e-11,6.517887535796479e-07,0.0,7.829408176230207e-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3951
36081040000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8934860288215e-09,0.0,9.051889437634865e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474
36055001800,2.4049549979989427e-11,9.0,1.0,0.0,0.0,4.0270260915033315e-11,1.0979447600165642e-07,8.586004155012606e-12,4.710299862299076e-07,1.813494044497973e-11,2.481392414411233e-07,1.55719702500526e-12,2.0,0.0,1.0,1.0,0.0,0.0,5420
36055004900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0374597944726352e-08,0.0,5.345445574920627e-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1732
36109001902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967588595020416e-12,8.258879411249568e-07,0.0,9.727338740667327e-07,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3163
36005025700,0.0,0.0,0.0,0.0,0.0,0.0,2.387359853013466e-08,0.0,9.743622349622811e-09,0.0,9.075756676935461e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809
36119002402,0.0,0.0,0.0,0.0,0.0,0.0,3.325918121895406e-08,0.0,4.092446499331136e-08,0.0,1.821319897122e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3418
36061006200,0.0,7.0,1.0,0.0,7.0,6.301811379979672e-12,2.368127744097469e-08,0.0,3.9647999475736646e-08,2.4816260549953214e-12,2.4091794627590896e-08,0.0,1.0,0.0,1.0,2.0,0.0,2.0,3686
36087012206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.283207033570308e-08,0.0,3.1411171840985834e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3134
36103190709,0.0,0.0,0.0,0.0,0.0,0.0,5.7788791373132914e-08,0.0,4.182542143739652e-07,3.269414273494588e-11,5.545775071023084e-07,0.0,0.0,0.0,1.0,7.0,0.0,0.0,3101
36001002300,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.023936999982794e-13,8.054221312395046e-08,1.2373675650069086e-12,5.8254849696688685e-08,0.0,1.0,0.0,1.0,5.0,0.0,0.0,2147
36005035100,0.0,3.0,0.0,0.0,0.0,0.0,1.8838824031894285e-08,0.0,9.913686253220589e-08,0.0,1.3524620471323638e-07,0.0,2.0,0.0,3.0,21.0,0.0,0.0,3539
36067000700,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.453437250002487e-13,1.0613012752309085e-08,0.0,5.302024530030804e-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1892
36079011900,3.678634124997911e-12,4.0,4.0,0.0,0.0,0.0,8.675415756859737e-08,0.0,7.060353648020054e-07,0.0,3.695662307520931e-07,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5223
36071014900,0.0,4.0,0.0,0.0,0.0,0.0,2.436654580245247e-07,2.5080677860999977e-10,1.742472423409823e-06,1.1904397349931572e-12,1.1170274412137212e-06,3.075756699979777e-13,1.0,1.0,4.0,1.0,0.0,0.0,3811
36061010400,0.0,39.0,1.0,1.0,0.0,0.0,0.0,4.12624150000343e-14,2.3308582412706758e-08,0.0,1.2379000052519998e-08,1.4969129999374494e-14,5.0,1.0,1.0,0.0,0.0,0.0,983
36081037600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1863957099962113e-12,5.8244218962793736e-08,0.0,2.49571682546544e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6373
36103190404,0.0,0.0,0.0,0.0,0.0,0.0,9.245556841965961e-08,1.0145920603005903e-10,8.341736465822025e-07,1.807525580499595e-11,2.82606663648312e-07,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3645
36093032901,0.0,2.0,1.0,0.0,0.0,0.0,1.0558985121166333e-07,0.0,1.5644643557215793e-07,7.402446499828318e-14,2.623117503991787e-07,8.62306584000483e-12,0.0,1.0,2.0,0.0,0.0,0.0,3808
36005027700,0.0,1.0,0.0,0.0,0.0,0.0,2.3519092977898303e-08,7.387142999949336e-14,2.3313695112087832e-08,0.0,4.1461988060214044e-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4968
36031960300,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.3788340651851455e-09,1.2225383226188565e-06,2.0139801314988858e-11,8.422138479109483e-07,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2585
36077590302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1872410968583877e-06,0.0,1.152142364381408e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767
36103135209,0.0,1.0,1.0,0.0,0.0,0.0,8.723837148574826e-08,0.0,1.1635586802694249e-06,7.718545452501701e-11,2.2729709685142606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3151
36081018600,0.0,0.0,0.0,0.0,0.0,0.0,9.3111612579525e-09,0.0,3.9144996635751985e-09,0.0,5.56917137885584e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802
36001013603,0.0,0.0,4.0,0.0,0.0,0.0,2.6392910354409303e-08,5.5559182650020414e-12,7.216409852896535e-07,7.973656515017201e-12,1.7592333986272486e-07,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3151
36061011900,0.0,48.0,6.0,1.0,0.0,0.0,0.0,3.3616399994101813e-15,2.5672409134940985e-08,0.0,1.2314182952761617e-08,0.0,5.0,1.0,0.0,1.0,0.0,3.0,1666
36103122704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.433646169918115e-08,4.092944370002448e-12,1.387933319163023e-07,8.182926400062533e-13,0.0,0.0,0.0,0.0,0.0,2.0,2659
36059413100,0.0,10.0,2.0,0.0,4.0,0.0,4.277008301527336e-09,0.0,9.774461006190243e-08,1.1491495500039218e-12,2.0566445714650785e-07,1.7527592970018183e-11,3.0,1.0,0.0,1.0,0.0,0.0,4993
36055006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.970169435673006e-08,2.7493267000021192e-11,1.0161219259031366e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3216
36005016400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.617413430233311e-08,0.0,2.1204110578222533e-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1221
36081071702,0.0,8.0,2.0,0.0,0.0,0.0,6.48479895734995e-08,0.0,8.680958313699007e-08,0.0,2.64023164257206e-08,0.0,2.0,1.0,0.0,2.0,0.0,0.0,4660
36047118201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3687856247433265e-08,0.0,3.9138389516738046e-08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3345
36121971100,3.645241379988236e-12,2.0,0.0,0.0,0.0,0.0,0.0,9.748241875015948e-12,2.393395071196306e-06,2.3898567599979586e-12,1.1388988768593835e-06,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2482
36013037000,0.0,0.0,0.0,0.0,0.0,3.2600231634952446e-11,0.0,0.0,1.3966760458740198e-06,0.0,4.873764417152682e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3406
36005018301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166716281829663e-09,0.0,8.112967607467298e-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4423
36103111703,0.0,0.0,0.0,0.0,0.0,7.026125389990746e-12,0.0,0.0,1.5119932570980733e-07,0.0,2.0537945009594545e-07,1.5766087949957409e-12,0.0,0.0,0.0,8.0,0.0,0.0,3182
36081116301,0.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,3.252994783567778e-08,0.0,2.3511158280883042e-08,0.0,2.0,4.0,0.0,0.0,0.0,0.0,5178
36121970900,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.849904002799744e-10,9.642365559980409e-07,0.0,9.77682712605099e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1972
36117020800,0.0,6.0,2.0,0.0,3.0,0.0,0.0,1.5626631800029397e-11,7.817717936307935e-07,0.0,8.916605947954415e-07,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2909
36061013203,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,4.232591055712002e-09,0.0,7.335526779427888e-09,0.0,3.0,0.0,1.0,2.0,0.0,1.0,3747
36087011507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.869901102248189e-07,0.0,3.067969342106028e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4384
36007011903,0.0,2.0,0.0,0.0,0.0,0.0,1.505340599132765e-07,1.2401076620009195e-11,1.2993878875924127e-06,0.0,6.65186852194898e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2691
36047093000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70972101874792e-08,0.0,5.299942797269535e-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2567
36105950400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7952203330002794e-10,9.333457215863204e-07,5.1259926525030814e-11,1.600268997238759e-06,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2989
36061023900,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0320197236317093e-08,0.0,3.84801657981019e-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2675
36005046204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.153257489692012e-08,0.0,7.2903246402083375e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5552
36109001901,8.272006289989799e-12,2.0,0.0,0.0,0.0,3.5074767949987776e-11,0.0,9.437544877500527e-10,1.883885330362432e-06,1.6855713638992768e-10,4.732047539668115e-07,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3105
36005014701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1349176759054629e-08,1.051403207000179e-11,1.4750297871978933e-08,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6361
36081055300,0.0,23.0,1.0,3.0,0.0,0.0,0.0,0.0,5.8855514277966326e-09,0.0,2.061532775872325e-08,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2856
36103112215,2.0101533074991952e-11,0.0,3.0,0.0,0.0,0.0,1.6445414304679297e-07,4.2051230790018437e-11,1.611770944725426e-06,5.5798759640008036e-11,1.0046991804819425e-07,5.775204395024003e-12,0.0,3.0,1.0,10.0,0.0,2.0,3771
36047076400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.389784256841691e-09,0.0,2.403252787442968e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3783
36005035800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.9956769926710807e-08,0.0,1.7429967871708133e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7542
36041950300,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.191667131587224e-06,0.0,1.0699725013877969e-06,0.0,3.0,1.0,2.0,2.0,0.0,0.0,1363
36027640001,0.0,0.0,0.0,0.0,0.0,0.0,1.6674444964574138e-08,0.0,4.4627499465913745e-08,0.0,4.34897070860147e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767
36083052003,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.3105426599995258e-12,4.406409509003895e-07,0.0,6.386946527573931e-07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4326
36067012500,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.410603766704634e-08,0.0,2.285249983596491e-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3749
36029013400,1.5363657370013857e-11,3.0,6.0,0.0,3.0,2.1274489889998312e-11,4.987628696546324e-09,2.6614537124976225e-11,2.711858789564825e-07,2.998913849649882e-10,3.595824828194428e-07,5.360159150999468e-11,1.0,2.0,0.0,5.0,0.0,0.0,6594
36093032700,0.0,0.0,5.0,1.0,1.0,1.1310144638496864e-10,0.0,0.0,1.3239624471100877e-07,0.0,2.187094043222852e-07,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4019
36059520700,0.0,0.0,0.0,0.0,0.0,0.0,3.657128460930613e-08,1.7285093999951085e-13,3.5358394583217446e-08,2.7111267861997473e-10,2.58838604110805e-07,6.2915222499866794e-12,0.0,0.0,1.0,3.0,0.0,0.0,4738
36089491100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19050921705001e-10,1.1422551144561433e-07,2.1168943120019487e-11,7.046384204529908e-08,2.8691519749923386e-12,0.0,0.0,0.0,13.0,0.0,0.0,2248
36045062400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2514346348002115e-10,1.7182194617907286e-06,0.0,2.0186413537074106e-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4630
36071011802,0.0,2.0,3.0,0.0,1.0,5.026944468999578e-11,0.0,7.419683368850328e-10,1.0063452364316569e-06,6.689858548399112e-10,4.883264623244105e-07,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2732
36047026100,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.418932578937391e-09,0.0,3.2402747131348186e-08,0.0,3.0,0.0,0.0,1.0,0.0,0.0,6479
36047025901,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.469308229508938e-09,0.0,1.3666865014304028e-08,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2328
36047041100,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.961760433127223e-09,0.0,1.7231032820215816e-08,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3332
36081027701,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.062345346523362e-09,0.0,1.2250502369716273e-08,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3448
36029015402,0.0,0.0,0.0,0.0,0.0,0.0,1.1721146345546e-07,1.0713766430504861e-10,8.946271720418072e-07,0.0,7.332091932419781e-07,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4889
36085009602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3774834623470945e-08,0.0,1.0880964227200399e-07,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3767
36047067800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.636120446600265e-08,0.0,4.4770221403569553e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2874
36105951000,0.0,0.0,0.0,0.0,0.0,3.3808397749932297e-12,0.0,0.0,7.539190224433428e-07,0.0,5.111371081779742e-07,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2315
36047008600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.120387878875381e-10,0.0,6.766687838157333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36075020304,0.0,0.0,1.0,0.0,0.0,0.0,2.1276905166823617e-07,0.0,4.167384622148859e-07,0.0,5.184872871176002e-07,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1672
36005023200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.240834541415509e-09,0.0,1.7322515306197676e-08,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3000
36029008102,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.4046032518281246e-07,0.0,2.0696543663507285e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4493
36067016001,0.0,0.0,2.0,0.0,0.0,5.991643034999583e-11,0.0,7.126178576005043e-11,9.935134525350838e-07,0.0,5.231426539901638e-07,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3373
36081003800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53821360847352e-08,0.0,7.028467866114404e-08,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2490
36059410200,0.0,8.0,1.0,1.0,1.0,0.0,0.0,6.688791019993792e-12,6.773334263721857e-08,0.0,1.6278086537884408e-07,0.0,4.0,1.0,1.0,4.0,0.0,1.0,3834
36029004003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9223508968838055e-08,0.0,1.098472386524265e-07,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3251
36049950302,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.457001311939478e-06,0.0,2.308160170876628e-06,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4100
36081056200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1107781066452645e-09,0.0,7.462048031898458e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460
36123150200,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.9046186950018266e-12,1.597578346623126e-06,0.0,1.3261064594457931e-06,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5791
36005016600,0.0,0.0,0.0,0.0,0.0,0.0,1.2011921743578851e-08,0.0,1.8561780978406348e-08,0.0,3.0514076292540585e-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2625
36087012109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9136309836195263e-08,0.0,3.8319992732290713e-08,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3152
36021001800,0.0,0.0,0.0,0.0,0.0,0.0,2.589204620041162e-07,0.0,9.479153213711902e-07,0.0,1.7117792507960468e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628
36083040300,0.0,0.0,1.0,0.0,0.0,3.885650585004939e-12,0.0,2.7837271749803588e-12,8.792778499810527e-08,0.0,9.998589884639156e-08,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3350
36087011511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8956180289268885e-08,0.0,1.2920174047964625e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3674
36047016300,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,8.917301442498071e-09,0.0,2.2079899829175733e-08,0.0,9.0,0.0,1.0,1.0,0.0,0.0,4088
36103190603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.878527898227255e-07,4.75728461800029e-10,5.651551911166167e-07,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5201
36061008200,0.0,40.0,0.0,3.0,0.0,0.0,0.0,1.508372949971596e-13,2.4196917296125555e-08,0.0,1.746151555468722e-08,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3414
36047006400,0.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.693610632344058e-08,0.0,2.219642515699092e-08,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3623
36119006700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3367367937280544e-07,0.0,3.620212442918526e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5214
