geoid_o,geoid_d,pop_flows
53005011700,53077003002,168.0
53005011800,53005011001,118.0
53005011800,53005011002,118.0
53005011800,53005011200,118.0
53005011800,53005011300,236.0
53005011800,53005011503,118.0
53005011800,53005011700,19454.0
53005011800,53005011800,708.0
53005011800,53007960700,118.0
53005011800,53017950500,118.0
53005011800,53021020100,118.0
53005011800,53021020200,236.0
53005011800,53021020300,236.0
53005011800,53021020400,118.0
53005011800,53021020502,118.0
53005011800,53021020605,236.0
53005011800,53021020700,118.0
53005011800,53021980100,501.0
53005011800,53033022001,118.0
53005011800,53037975100,118.0
53005011800,53063014001,236.0
53005011800,53063014002,236.0
53005011800,53063014500,118.0
53005011800,53071920000,118.0
53005011800,53075000600,118.0
53005011800,53077002701,118.0
53007960100,53007960100,1829.0
53007960100,53007960600,172.0
53007960100,53007960700,774.0
53007960100,53007961000,602.0
53007960100,53007961100,516.0
53007960100,53017950100,86.0
53007960100,53017950500,1205.0
53007960100,53017950700,172.0
53007960100,53017950800,1571.0
53007960100,53025010500,86.0
53007960100,53037975100,258.0
53007960100,53037975402,172.0
53007960100,53041971000,86.0
53007960100,53045960200,86.0
53007960100,53047970600,86.0
53007960100,53047970900,107.0
53007960100,53061051500,86.0
53007960100,53063011701,86.0
53007960100,53067010920,86.0
53007960200,53005011503,224.0
53007960200,53007960200,22367.0
53007960200,53007960600,1009.0
53007960200,53007960700,336.0
53007960200,53007961000,1709.0
53007960200,53007961100,784.0
53007960200,53017950400,112.0
53007960200,53017950500,1177.0
53007960200,53017950800,812.0
53007960200,53021020605,112.0
53007960200,53025010700,112.0
53007960200,53033021802,112.0
53007960200,53033021903,112.0
53007960200,53033022003,224.0
53007960200,53033032319,112.0
53007960200,53037975100,448.0
53007960200,53037975401,112.0
53007960200,53047940200,224.0
53007960200,53061041903,168.0
53007960200,53061050402,112.0
53007960200,53061051702,112.0
53007960200,53061051916,112.0
53007960200,53061051926,252.0
53007960200,53061053604,112.0
53007960200,53063000400,224.0
53007960200,53063000500,112.0
53007960200,53063004800,112.0
53007960200,53063011702,224.0
53007960200,53063011800,224.0
53007960200,53063012701,224.0
53007960200,53063012901,112.0
53007960200,53063012902,224.0
53007960200,53067011500,224.0
53007960200,53071920200,112.0
53007960200,53073000400,112.0
53007960200,53073001000,448.0
53007960200,53073001202,112.0
53007960600,53007960200,1750.0
53007960600,53007960600,7382.0
53007960600,53007960700,1721.0
53007960600,53007961000,2450.0
53007960600,53007961100,1371.0
53007960600,53017950300,233.0
53007960600,53017950500,1079.0
53007960600,53017950700,116.0
53007960600,53017950800,1663.0
53007960600,53025010600,233.0
53007960600,53033021803,116.0
53007960600,53033021804,145.0
53007960600,53033032319,116.0
53007960600,53033032704,116.0
53007960600,53047970300,116.0
53007960600,53047970600,233.0
53007960600,53057940200,116.0
53007960600,53061041301,116.0
53007960600,53061041806,116.0
53007960600,53061051905,116.0
53007960600,53061051916,116.0
53007960600,53063002400,116.0
53007960700,53005011300,84.0
53007960700,53007960100,189.0
53007960700,53007960200,1011.0
53007960700,53007960600,631.0
53007960700,53007960700,3518.0
53007960700,53007961000,4107.0
53007960700,53007961100,1474.0
53007960700,53007961200,84.0
53007960700,53017950300,337.0
53007960700,53017950400,84.0
53007960700,53017950500,3328.0
53007960700,53017950600,168.0
53007960700,53017950700,484.0
53007960700,53017950800,1853.0
53007960700,53021020100,84.0
53007960700,53025010500,84.0
53007960700,53025010600,84.0
53007960700,53025010700,84.0
53007960700,53033032704,84.0
53007960700,53037975100,168.0
53007960700,53061051802,84.0
53007960700,53063001300,84.0
53007960700,53063002400,84.0
53007960700,53063011000,84.0
53007960700,53063013800,84.0
53007960700,53071920000,168.0
53007960700,53071920600,84.0
53007960700,53073000501,84.0
53007960700,53077000901,126.0
53007961000,53007960100,90.0
53007961000,53007960200,90.0
53007961000,53007960600,901.0
53007961000,53007960700,721.0
53007961000,53007961000,6130.0
53007961000,53007961100,1442.0
53007961000,53017950100,90.0
53007961000,53017950300,270.0
53007961000,53017950500,2389.0
53007961000,53017950600,90.0
53007961000,53017950700,180.0
53007961000,53017950800,2208.0
53007961000,53025010600,90.0
53007961000,53025010700,90.0
53007961000,53033021903,180.0
53007961000,53033032602,90.0
53007961000,53037975100,90.0
53007961000,53047940200,90.0
53007961000,53047970900,90.0
53007961000,53061041905,90.0
53007961000,53063002500,90.0
53007961000,53063011102,90.0
53007961000,53071920600,90.0
53007961000,53075000400,90.0
53007961000,53077001000,180.0
53007961100,53007960100,122.0
53007961100,53007960200,1406.0
53007961100,53007960600,1070.0
53007961100,53007960700,4066.0
53007961100,53007961000,10120.0
53007961100,53007961100,11893.0
53007961100,53011040710,122.0
53007961100,53017950100,244.0
53007961100,53017950300,642.0
53007961100,53017950500,7337.0
53007961100,53017950600,519.0
53007961100,53017950700,1345.0
53007961100,53017950800,6970.0
53007961100,53021020400,122.0
53007961100,53025010600,336.0
53007961100,53025010700,244.0
53007961100,53033032704,122.0
53007961100,53037975402,244.0
53007961100,53063002400,183.0
53007961100,53063013202,122.0
53007961100,53073001201,244.0
53007961200,53007960200,840.0
53007961200,53007960600,690.0
53007961200,53007960700,1530.0
53007961200,53007961000,5042.0
53007961200,53007961100,3661.0
53007961200,53007961200,630.0
53007961200,53017950300,360.0
53007961200,53017950400,120.0
53007961200,53017950500,3211.0
53007961200,53017950600,480.0
53007961200,53017950700,480.0
53007961200,53017950800,3601.0
53007961200,53033032006,180.0
53007961200,53033032704,120.0
53007961200,53037975100,180.0
53007961200,53037975402,120.0
53007961200,53043960400,120.0
53007961200,53047970600,120.0
53007961200,53061041202,120.0
53007961200,53061041605,120.0
53007961200,53063003000,120.0
53007961200,53063011102,120.0
53009000700,53009000700,631.0
53009000700,53009000800,1743.0
53009000700,53009000900,4568.0
53009000700,53009001000,4808.0
53009000700,53009001100,1021.0
53009000700,53009001200,5139.0
53009000700,53009001300,2464.0
53009000700,53009001500,360.0
53009000700,53009002300,120.0
53009000700,53033000600,120.0
53009000700,53033001400,240.0
53009000700,53035090502,120.0
53009000700,53061051702,120.0
53009000700,53061051925,120.0
53009000700,53067010800,120.0
53009000800,53005011503,125.0
53009000800,53009000700,850.0
53009000800,53009000800,1542.0
53009000800,53009000900,5226.0
53009000800,53009001000,4533.0
53009000800,53009001100,944.0
53009000800,53009001200,5006.0
53009000800,53009001300,3054.0
53009000800,53009001400,220.0
53009000800,53009001500,377.0
53009000800,53009002300,377.0
53009000800,53009940000,125.0
53009000800,53031950400,125.0
53009000800,53031950601,125.0
53009000800,53035090201,157.0
53009000800,53035090202,125.0
53009000800,53035090501,125.0
53009000800,53035090900,125.0
53009000800,53037975100,251.0
53009000800,53045960200,125.0
53009000800,53067012420,377.0
53009000900,53009000700,394.0
53009000900,53009000800,631.0
53009000900,53009000900,3209.0
53009000900,53009001000,3077.0
53009000900,53009001100,631.0
53009000900,53009001200,2236.0
53009000900,53009001300,657.0
53009000900,53009001500,315.0
53009000900,53029970700,105.0
53009000900,53031950601,420.0
53009000900,53033004700,105.0
53009000900,53037975402,105.0
53009000900,53045940000,105.0
53009000900,53045960200,157.0
53009000900,53063010401,105.0
53009000900,53067011500,105.0
53009001000,53009000700,226.0
53009001000,53009000800,113.0
53009001000,53009000900,708.0
53009001000,53009001000,2407.0
53009001000,53009001100,339.0
53009001000,53009001200,2917.0
53009001000,53009001300,1387.0
53009001000,53067010400,113.0
53009001000,53067012310,113.0
53009001100,53009000700,91.0
53009001100,53009000800,827.0
53009001100,53009000900,1976.0
53009001100,53009001000,2643.0
53009001100,53009001100,919.0
53009001100,53009001200,3241.0
53009001100,53009001300,1838.0
53009001100,53009001500,275.0
53009001100,53031950601,275.0
53009001100,53033020402,91.0
53009001100,53035090202,91.0
53009001100,53035090502,91.0
53009001100,53061041704,91.0
53009001100,53061051802,183.0
53009001200,53009000700,403.0
53009001200,53009000800,384.0
53009001200,53009000900,2672.0
53009001200,53009001000,3037.0
53009001200,53009001100,461.0
53009001200,53009001200,6190.0
53009001200,53009001300,3287.0
53009001200,53009001400,76.0
53009001200,53009001500,480.0
53009001200,53009002300,153.0
53009001200,53015001502,76.0
53009001200,53031950601,230.0
53009001200,53031950702,76.0
53009001200,53033000402,76.0
53009001200,53033020700,76.0
53009001200,53033032704,76.0
53009001200,53035090202,76.0
53009001200,53035090900,76.0
53009001200,53037975100,76.0
53009001200,53041971400,76.0
53009001200,53053073119,76.0
53009001200,53061041601,76.0
53009001200,53061051300,76.0
53009001200,53061051928,76.0
53009001200,53063002400,96.0
53009001200,53063003500,192.0
53009001200,53063011000,76.0
53009001200,53063012000,76.0
53009001200,53063012500,76.0
53009001200,53063012801,76.0
53009001200,53063013000,76.0
53009001200,53067011610,76.0
53009001300,53009000700,244.0
53009001300,53009000800,434.0
53009001300,53009000900,1684.0
53009001300,53009001000,1358.0
53009001300,53009001100,461.0
53009001300,53009001200,4183.0
53009001300,53009001300,5134.0
53009001300,53009001500,108.0
53009001300,53009002300,108.0
53009001300,53015001502,108.0
53009001300,53029970100,108.0
53009001300,53029970700,108.0
53009001300,53031950300,108.0
53009001300,53031950400,108.0
53009001300,53031950601,380.0
53009001300,53033020300,163.0
53009001300,53035090502,217.0
53009001300,53035090900,108.0
53009001300,53063010501,108.0
53009001300,53073000300,434.0
53009001400,53009000700,664.0
53009001400,53009000800,443.0
53009001400,53009000900,2741.0
53009001400,53009001000,3212.0
53009001400,53009001100,498.0
53009001400,53009001200,4513.0
53009001400,53009001300,5537.0
53009001400,53009001400,415.0
53009001400,53009001500,221.0
53009001400,53009002300,581.0
53009001400,53031950601,719.0
53009001400,53035090501,110.0
53009001400,53035090502,110.0
53009001400,53035090900,110.0
53009001400,53057940300,166.0
53009001400,53061051100,110.0
53009001400,53061051500,110.0
53009001400,53063005000,110.0
53009001400,53067012412,110.0
53009001400,53073000200,110.0
53009001500,53007960600,138.0
53009001500,53009000700,484.0
53009001500,53009000800,415.0
53009001500,53009000900,2562.0
53009001500,53009001000,2977.0
53009001500,53009001100,277.0
53009001500,53009001200,2216.0
53009001500,53009001300,2008.0
53009001500,53009001500,934.0
53009001500,53009002300,138.0
53009001500,53031950300,138.0
53009001500,53035090201,138.0
53009001500,53035090501,138.0
53009002300,53009000800,209.0
53009002300,53009000900,367.0
53009002300,53009001000,839.0
53009002300,53009001200,944.0
53009002300,53009001300,629.0
53009002300,53009001400,209.0
53009002300,53009002300,1442.0
53009002300,53029970602,104.0
53009002300,53031950300,209.0
53009002300,53031950400,104.0
53009002300,53031950601,419.0
53009002300,53033004700,104.0
53009002300,53033020700,104.0
53009002300,53033032601,104.0
53009002300,53035090201,104.0
53009002300,53061041812,104.0
53009002300,53073001201,183.0
53009940000,53009000800,119.0
53009940000,53009000900,506.0
53009940000,53009001000,208.0
53009940000,53009001200,476.0
53009940000,53009001300,387.0
53009940000,53009940000,2203.0
53009940000,53027000200,119.0
53009940000,53067011621,119.0
53009940000,53067011623,119.0
53011040102,53011040102,449.0
53011040102,53011040203,112.0
53011040102,53011040407,2920.0
53011040102,53011040408,112.0
53011040102,53011040413,3510.0
53011040102,53011040414,4296.0
53011040102,53011040415,1516.0
53011040102,53011040508,224.0
53011040102,53011040703,561.0
53011040102,53011040706,337.0
53011040102,53011040709,758.0
53011040102,53011040710,337.0
53011040102,53011040711,224.0
53011040102,53015001502,589.0
53011040201,53007960100,68.0
53011040201,53011040201,2255.0
53011040201,53011040203,1298.0
53011040201,53011040407,427.0
53011040201,53011040408,68.0
53011040201,53011040413,427.0
53011040201,53011040414,427.0
53011040201,53011040415,68.0
53011040201,53011040505,68.0
53011040201,53011040509,68.0
53011040201,53011040703,136.0
53011040201,53011040706,68.0
53011040201,53011040707,205.0
53011040201,53011040709,136.0
53011040201,53011040711,205.0
53011040201,53015001502,6835.0
53011040201,53015001600,239.0
53011040201,53029970700,68.0
53011040201,53029971100,68.0
53011040201,53033020700,68.0
53011040201,53037975100,68.0
53011040201,53041970300,136.0
53011040201,53041971000,68.0
53011040201,53041971400,68.0
53011040201,53047970900,68.0
53011040201,53061041704,68.0
53011040203,53005011002,96.0
53011040203,53011040201,1501.0
53011040203,53011040203,1936.0
53011040203,53011040407,2784.0
53011040203,53011040408,217.0
53011040203,53011040413,3995.0
53011040203,53011040414,4915.0
53011040203,53011040415,1719.0
53011040203,53011040416,121.0
53011040203,53011040505,96.0
53011040203,53011040703,605.0
53011040203,53011040706,290.0
53011040203,53011040709,411.0
53011040203,53011040710,193.0
53011040203,53011040806,96.0
53011040203,53015001502,1573.0
53011040203,53015001600,314.0
53011040203,53015001700,96.0
53011040203,53041970800,96.0
53011040203,53041970900,96.0
53011040203,53043960400,96.0
53011040203,53067010920,96.0
53011040407,53011040102,73.0
53011040407,53011040203,73.0
53011040407,53011040407,5691.0
53011040407,53011040408,73.0
53011040407,53011040413,5986.0
53011040407,53011040414,4291.0
53011040407,53011040415,2431.0
53011040407,53011040416,147.0
53011040407,53011040504,147.0
53011040407,53011040505,460.0
53011040407,53011040509,73.0
53011040407,53011040603,73.0
53011040407,53011040703,515.0
53011040407,53011040706,736.0
53011040407,53011040707,221.0
53011040407,53011040709,1547.0
53011040407,53011040710,147.0
53011040407,53011040711,73.0
53011040407,53011040806,73.0
53011040407,53015001502,294.0
53011040407,53015001600,73.0
53011040407,53039950300,73.0
53011040407,53053072800,73.0
53011040407,53059950200,147.0
53011040407,53061041805,73.0
53011040407,53063003900,73.0
53011040407,53063014500,73.0
53011040407,53067010800,73.0
53011040408,53011040203,301.0
53011040408,53011040407,1761.0
53011040408,53011040408,301.0
53011040408,53011040413,3523.0
53011040408,53011040414,2341.0
53011040408,53011040415,1506.0
53011040408,53011040505,208.0
53011040408,53011040509,92.0
53011040408,53011040703,533.0
53011040408,53011040706,510.0
53011040408,53011040707,92.0
53011040408,53011040709,1391.0
53011040408,53011040710,370.0
53011040408,53011040711,278.0
53011040408,53015001502,278.0
53011040408,53015001600,115.0
53011040408,53041970900,92.0
53011040408,53061041806,92.0
53011040408,53061051918,92.0
53011040408,53067012720,92.0
53011040413,53005011002,69.0
53011040413,53011040201,69.0
53011040413,53011040203,173.0
53011040413,53011040407,1872.0
53011040413,53011040413,3693.0
53011040413,53011040414,3017.0
53011040413,53011040415,1179.0
53011040413,53011040416,138.0
53011040413,53011040509,69.0
53011040413,53011040703,520.0
53011040413,53011040706,416.0
53011040413,53011040707,69.0
53011040413,53011040709,676.0
53011040413,53011040710,156.0
53011040413,53011040711,156.0
53011040413,53011040806,69.0
53011040413,53015001502,69.0
53011040413,53033031400,69.0
53011040413,53033032319,69.0
53011040413,53041971400,69.0
53011040413,53057940500,69.0
53011040413,53067010800,138.0
53011040413,53067012720,69.0
53011040414,53011040201,67.0
53011040414,53011040203,236.0
53011040414,53011040407,3212.0
53011040414,53011040408,135.0
53011040414,53011040413,5850.0
53011040414,53011040414,10229.0
53011040414,53011040415,3009.0
53011040414,53011040416,135.0
53011040414,53011040507,67.0
53011040414,53011040509,202.0
53011040414,53011040703,777.0
53011040414,53011040706,1031.0
53011040414,53011040709,1031.0
53011040414,53011040710,473.0
53011040414,53011040711,135.0
53011040414,53015001502,574.0
53011040414,53025010600,67.0
53011040414,53041970300,67.0
53011040414,53041971400,67.0
53011040414,53063003800,67.0
53011040415,53011040102,81.0
53011040415,53011040203,223.0
53011040415,53011040407,4050.0
53011040415,53011040408,81.0
53011040415,53011040413,3785.0
53011040415,53011040414,5026.0
53011040415,53011040415,3398.0
53011040415,53011040416,122.0
53011040415,53011040505,244.0
53011040415,53011040703,508.0
53011040415,53011040706,814.0
53011040415,53011040707,244.0
53011040415,53011040709,732.0
53011040415,53011040710,407.0
53011040415,53011040711,244.0
53011040415,53011040806,81.0
53011040415,53015001502,488.0
53011040415,53041970500,81.0
53011040415,53041971700,81.0
53011040415,53061051905,81.0
53011040416,53011040102,187.0
53011040416,53011040203,234.0
53011040416,53011040407,2902.0
53011040416,53011040408,187.0
53011040416,53011040413,3089.0
53011040416,53011040414,2668.0
53011040416,53011040415,1451.0
53011040416,53011040416,210.0
53011040416,53011040505,280.0
53011040416,53011040703,561.0
53011040416,53011040706,93.0
53011040416,53011040709,678.0
53011040416,53011040710,304.0
53011040416,53011040711,93.0
53011040416,53021020100,93.0
53011040416,53041970800,93.0
53011040416,53071920500,93.0
53011040504,53011040102,101.0
53011040504,53011040201,101.0
53011040504,53011040203,202.0
53011040504,53011040407,3236.0
53011040504,53011040408,101.0
53011040504,53011040413,3211.0
53011040504,53011040414,3135.0
53011040504,53011040415,1542.0
53011040504,53011040416,101.0
53011040504,53011040505,1112.0
53011040504,53011040508,202.0
53011040504,53011040703,455.0
53011040504,53011040706,960.0
53011040504,53011040709,303.0
53011040504,53011040710,783.0
53011040504,53011040711,606.0
53011040504,53011040806,101.0
53011040504,53015001502,202.0
53011040504,53015001600,202.0
53011040504,53041970300,101.0
53011040504,53041971400,101.0
53011040505,53011040203,188.0
53011040505,53011040407,4688.0
53011040505,53011040408,94.0
53011040505,53011040413,3769.0
53011040505,53011040414,2992.0
53011040505,53011040415,1978.0
53011040505,53011040416,94.0
53011040505,53011040504,94.0
53011040505,53011040505,1460.0
53011040505,53011040509,94.0
53011040505,53011040510,94.0
53011040505,53011040703,824.0
53011040505,53011040706,1272.0
53011040505,53011040707,188.0
53011040505,53011040709,1083.0
53011040505,53011040710,918.0
53011040505,53011040711,94.0
53011040505,53015001502,471.0
53011040505,53015001600,94.0
53011040505,53033021903,94.0
53011040505,53073001201,94.0
53011040507,53011040507,990.0
53011040507,53011040508,2288.0
53011040507,53011040509,1232.0
53011040507,53011040703,176.0
53011040507,53011040709,88.0
53011040507,53011040710,88.0
53011040507,53011040712,88.0
53011040507,53015001502,88.0
53011040507,53059950200,88.0
53011040508,53005011002,73.0
53011040508,53011040413,331.0
53011040508,53011040507,2267.0
53011040508,53011040508,11817.0
53011040508,53011040509,4111.0
53011040508,53011040510,313.0
53011040508,53011040703,294.0
53011040508,53011040706,147.0
53011040508,53011040707,73.0
53011040508,53011040806,73.0
